t,anomaly,location,latitude,longitude
2012-10-30,1,Newport,41.504333,-71.326139
2012-10-31,1,Washington,38.873,-77.0217
2012-10-31,1,Baltimore,39.266944,-76.579444
2012-11-01,1,Washington,38.873,-77.0217
2012-11-08,1,Atlantic City,39.356667,-74.418053
2012-11-13,1,Eastport,44.904598,-66.982903
2012-11-14,1,Eastport,44.904598,-66.982903
2012-11-14,1,Lewes,38.78278,-75.119164
2012-11-15,1,Eastport,44.904598,-66.982903
2012-11-15,1,Portland,43.65806,-70.24417
2012-11-15,1,Lewes,38.78278,-75.119164
2012-11-15,1,Atlantic City,39.356667,-74.418053
2012-11-16,1,Eastport,44.904598,-66.982903
2012-11-16,1,Lewes,38.78278,-75.119164
2012-11-16,1,Atlantic City,39.356667,-74.418053
2012-11-23,1,Washington,38.873,-77.0217
2012-12-13,1,Lewes,38.78278,-75.119164
2012-12-13,1,Eastport,44.904598,-66.982903
2012-12-13,1,Atlantic City,39.356667,-74.418053
2012-12-14,1,Eastport,44.904598,-66.982903
2012-12-15,1,Eastport,44.904598,-66.982903
2012-12-16,1,Atlantic City,39.356667,-74.418053
2012-12-16,1,Sandy Hook,40.466944,-74.009444
2012-12-17,1,Sandy Hook,40.466944,-74.009444
2012-12-17,1,Atlantic City,39.356667,-74.418053
2012-12-17,1,Lewes,38.78278,-75.119164
2012-12-21,1,Atlantic City,39.356667,-74.418053
2012-12-21,1,Baltimore,39.266944,-76.579444
2012-12-21,1,Lewes,38.78278,-75.119164
2012-12-21,1,Washington,38.873,-77.0217
2012-12-21,1,Sandy Hook,40.466944,-74.009444
2012-12-26,1,Atlantic City,39.356667,-74.418053
2012-12-27,1,New London,41.361401,-72.089996
2012-12-27,1,The Battery,40.700556,-74.014167
2012-12-27,1,Lewes,38.78278,-75.119164
2012-12-27,1,Sandy Hook,40.466944,-74.009444
2013-01-11,1,Eastport,44.904598,-66.982903
2013-01-12,1,Portland,43.65806,-70.24417
2013-01-12,1,Sandy Hook,40.466944,-74.009444
2013-01-12,1,Lewes,38.78278,-75.119164
2013-01-12,1,Atlantic City,39.356667,-74.418053
2013-01-12,1,Eastport,44.904598,-66.982903
2013-01-13,1,Sandy Hook,40.466944,-74.009444
2013-01-13,1,Atlantic City,39.356667,-74.418053
2013-01-13,1,Eastport,44.904598,-66.982903
2013-01-13,1,Lewes,38.78278,-75.119164
2013-01-14,1,Eastport,44.904598,-66.982903
2013-02-08,1,Atlantic City,39.356667,-74.418053
2013-02-08,1,Sandy Hook,40.466944,-74.009444
2013-02-08,1,Sewells Point,36.946701,-76.330002
2013-02-09,1,Atlantic City,39.356667,-74.418053
2013-02-09,1,Sandy Hook,40.466944,-74.009444
2013-02-10,1,Sandy Hook,40.466944,-74.009444
2013-02-11,1,Eastport,44.904598,-66.982903
2013-02-12,1,Eastport,44.904598,-66.982903
2013-02-27,1,Washington,38.873,-77.0217
2013-02-27,1,The Battery,40.700556,-74.014167
2013-02-27,1,Sandy Hook,40.466944,-74.009444
2013-02-28,1,Washington,38.873,-77.0217
2013-03-06,1,Lewes,38.78278,-75.119164
2013-03-06,1,Sandy Hook,40.466944,-74.009444
2013-03-06,1,Sewells Point,36.946701,-76.330002
2013-03-06,1,Atlantic City,39.356667,-74.418053
2013-03-07,1,Sewells Point,36.946701,-76.330002
2013-03-07,1,Sandy Hook,40.466944,-74.009444
2013-03-07,1,Atlantic City,39.356667,-74.418053
2013-03-07,1,Lewes,38.78278,-75.119164
2013-03-08,1,Lewes,38.78278,-75.119164
2013-03-08,1,Atlantic City,39.356667,-74.418053
2013-03-08,1,Sandy Hook,40.466944,-74.009444
2013-03-09,1,New London,41.361401,-72.089996
2013-03-09,1,Washington,38.873,-77.0217
2013-03-09,1,Atlantic City,39.356667,-74.418053
2013-03-09,1,Lewes,38.78278,-75.119164
2013-03-09,1,The Battery,40.700556,-74.014167
2013-03-09,1,Sewells Point,36.946701,-76.330002
2013-03-09,1,Sandy Hook,40.466944,-74.009444
2013-03-10,1,Baltimore,39.266944,-76.579444
2013-03-10,1,Sewells Point,36.946701,-76.330002
2013-03-10,1,Washington,38.873,-77.0217
2013-03-10,1,Atlantic City,39.356667,-74.418053
2013-03-10,1,Sandy Hook,40.466944,-74.009444
2013-03-10,1,Lewes,38.78278,-75.119164
2013-03-11,1,Baltimore,39.266944,-76.579444
2013-03-11,1,Washington,38.873,-77.0217
2013-03-12,1,Baltimore,39.266944,-76.579444
2013-03-12,1,Washington,38.873,-77.0217
2013-03-25,1,Atlantic City,39.356667,-74.418053
2013-03-29,1,Eastport,44.904598,-66.982903
2013-03-30,1,Eastport,44.904598,-66.982903
2013-03-31,1,Eastport,44.904598,-66.982903
2013-04-01,1,Eastport,44.904598,-66.982903
2013-04-12,1,Sandy Hook,40.466944,-74.009444
2013-04-24,1,Baltimore,39.266944,-76.579444
2013-04-24,1,Washington,38.873,-77.0217
2013-04-25,1,Washington,38.873,-77.0217
2013-04-27,1,Eastport,44.904598,-66.982903
2013-04-28,1,Eastport,44.904598,-66.982903
2013-04-29,1,Eastport,44.904598,-66.982903
2013-05-10,1,Washington,38.873,-77.0217
2013-05-25,1,Eastport,44.904598,-66.982903
2013-05-26,1,Eastport,44.904598,-66.982903
2013-05-26,1,Portland,43.65806,-70.24417
2013-05-27,1,Eastport,44.904598,-66.982903
2013-05-28,1,Eastport,44.904598,-66.982903
2013-06-07,1,Washington,38.873,-77.0217
2013-06-23,1,Eastport,44.904598,-66.982903
2013-06-24,1,Eastport,44.904598,-66.982903
2013-06-24,1,Portland,43.65806,-70.24417
2013-06-25,1,Eastport,44.904598,-66.982903
2013-06-26,1,Eastport,44.904598,-66.982903
2013-06-26,1,Portland,43.65806,-70.24417
2013-06-27,1,Eastport,44.904598,-66.982903
2013-07-21,1,Atlantic City,39.356667,-74.418053
2013-07-21,1,Sandy Hook,40.466944,-74.009444
2013-07-22,1,Eastport,44.904598,-66.982903
2013-07-22,1,Lewes,38.78278,-75.119164
2013-07-22,1,Atlantic City,39.356667,-74.418053
2013-07-22,1,Sandy Hook,40.466944,-74.009444
2013-07-23,1,Portland,43.65806,-70.24417
2013-07-23,1,Eastport,44.904598,-66.982903
2013-07-23,1,Lewes,38.78278,-75.119164
2013-07-23,1,Atlantic City,39.356667,-74.418053
2013-07-23,1,Washington,38.873,-77.0217
2013-07-23,1,Sandy Hook,40.466944,-74.009444
2013-07-24,1,Sandy Hook,40.466944,-74.009444
2013-07-24,1,Eastport,44.904598,-66.982903
2013-07-24,1,Lewes,38.78278,-75.119164
2013-07-24,1,Atlantic City,39.356667,-74.418053
2013-07-24,1,Portland,43.65806,-70.24417
2013-07-25,1,Eastport,44.904598,-66.982903
2013-07-25,1,Sandy Hook,40.466944,-74.009444
2013-07-25,1,Atlantic City,39.356667,-74.418053
2013-07-26,1,Sandy Hook,40.466944,-74.009444
2013-07-26,1,Atlantic City,39.356667,-74.418053
2013-07-26,1,Eastport,44.904598,-66.982903
2013-07-26,1,Lewes,38.78278,-75.119164
2013-07-27,1,Washington,38.873,-77.0217
2013-08-07,1,Washington,38.873,-77.0217
2013-08-07,1,Baltimore,39.266944,-76.579444
2013-08-20,1,Eastport,44.904598,-66.982903
2013-08-21,1,Eastport,44.904598,-66.982903
2013-08-22,1,Eastport,44.904598,-66.982903
2013-08-23,1,Eastport,44.904598,-66.982903
2013-08-31,1,Baltimore,39.266944,-76.579444
2013-09-22,1,Washington,38.873,-77.0217
2013-10-07,1,Sandy Hook,40.466944,-74.009444
2013-10-07,1,Baltimore,39.266944,-76.579444
2013-10-07,1,Washington,38.873,-77.0217
2013-10-08,1,Baltimore,39.266944,-76.579444
2013-10-08,1,Sewells Point,36.946701,-76.330002
2013-10-09,1,Sandy Hook,40.466944,-74.009444
2013-10-09,1,Sewells Point,36.946701,-76.330002
2013-10-09,1,Atlantic City,39.356667,-74.418053
2013-10-09,1,Lewes,38.78278,-75.119164
2013-10-10,1,Sewells Point,36.946701,-76.330002
2013-10-10,1,Lewes,38.78278,-75.119164
2013-10-10,1,Atlantic City,39.356667,-74.418053
2013-10-11,1,Lewes,38.78278,-75.119164
2013-10-11,1,Washington,38.873,-77.0217
2013-10-11,1,Atlantic City,39.356667,-74.418053
2013-10-12,1,Lewes,38.78278,-75.119164
2013-10-12,1,Washington,38.873,-77.0217
2013-10-12,1,Atlantic City,39.356667,-74.418053
2013-10-13,1,Lewes,38.78278,-75.119164
2013-10-13,1,Sewells Point,36.946701,-76.330002
2013-10-13,1,Washington,38.873,-77.0217
2013-10-14,1,Washington,38.873,-77.0217
2013-10-14,1,Sewells Point,36.946701,-76.330002
2013-10-15,1,Washington,38.873,-77.0217
2013-10-16,1,Washington,38.873,-77.0217
2013-10-17,1,Baltimore,39.266944,-76.579444
2013-10-17,1,Washington,38.873,-77.0217
2013-10-18,1,Washington,38.873,-77.0217
2013-11-04,1,Atlantic City,39.356667,-74.418053
2013-11-04,1,Lewes,38.78278,-75.119164
2013-11-04,1,Sandy Hook,40.466944,-74.009444
2013-11-07,1,Eastport,44.904598,-66.982903
2013-12-03,1,Atlantic City,39.356667,-74.418053
2013-12-03,1,Sandy Hook,40.466944,-74.009444
2013-12-03,1,Eastport,44.904598,-66.982903
2013-12-03,1,Lewes,38.78278,-75.119164
2013-12-04,1,Atlantic City,39.356667,-74.418053
2013-12-04,1,Sandy Hook,40.466944,-74.009444
2013-12-04,1,Eastport,44.904598,-66.982903
2013-12-04,1,Lewes,38.78278,-75.119164
2013-12-05,1,Eastport,44.904598,-66.982903
2013-12-06,1,Eastport,44.904598,-66.982903
